Time[s],X[m],Y[m],Yaw[deg],Curvature
8.3,11.418556459786338,24.977461978553595,-7.794645521906554,-0.0025723946769408957
8.35,11.543628142806767,24.959683128355405,-8.387037638315398,-0.0025975313769882567
8.4,11.667696865929553,24.94072971581851,-8.98542010631618,-0.00262468283135318
8.450000000000001,11.790730201436538,24.920610461224737,-9.590263432486688,-0.002653926277002488
8.5,11.912695721609534,24.8993340848559,-10.202056385501031,-0.002685343887247214
8.55,12.033560998730337,24.876909306993838,-10.821307157696316,-0.002719023037180676
8.6,12.153293605080766,24.85334484792036,-11.44854458845297,-0.0027550565775043747
8.65,12.271861112942666,24.828649427917284,-12.084319451269788,-0.0027935431163186425
8.700000000000001,12.389231094597786,24.80283176726645,-12.729205806141005,-0.002834587306885227
8.75,12.505371122327993,24.77590058624968,-13.38380241837293,-0.00287830013926771
8.8,12.620248768415088,24.747864605148788,-14.048734244419522,-0.002924799232998752
8.85,12.733831605140875,24.718732544245608,-14.724653984632152,-0.0029742091276915386
8.9,12.846087204787182,24.688513123821952,-15.412243701851345,-0.003026661566158817
8.950000000000001,12.956983139635799,24.657215064159654,-16.112216503608003,-0.0030822957653346816
9.0,13.066486981968573,24.624847085540534,-16.825318284276257,-0.003141258667233698
9.05,13.17456630406728,24.591417908246417,-17.55232952166794,-0.003203705161470335
9.1,13.281188678213773,24.556936252559115,-18.294067120399827,-0.003269798268970108
9.15,13.386321676689835,24.521410838760463,-19.051386291650342,-0.0033397092734266036
9.200000000000001,13.489932871777278,24.484850387132287,-19.825182455628998,-0.0034136177852005225
9.25,13.59198983575794,24.447263617956406,-20.616393149166807,-0.0034917117186651367
9.3,13.69246014091361,24.408659251514646,-21.425999916063066,-0.003574187160268609
9.35,13.791311359526123,24.36904600808882,-22.255030152171773,-0.003661248100626723
9.4,13.888511063877282,24.328432607960774,-23.104558870519487,-0.0037531059987884266
9.450000000000001,13.984026826248883,24.286827771412316,-23.975710343681595,-0.0038499791400611353
9.5,14.07782621892278,24.244240218725263,-24.86965957140493,-0.003952091745243463
9.55,14.169876814180743,24.200678670181457,-25.787633510498043,-0.004059672777555146
9.600000000000001,14.26014618430463,24.156151846062695,-26.730911991253123,-0.004172954389589608
9.65,14.34860190157622,24.110668466650825,-27.70082823017348,-0.004292169941304792
9.700000000000001,14.43521153827733,24.064237252227667,-28.698768831985838,-0.004417551511505021
9.75,14.519942666689783,24.01686692307504,-29.726173155096923,-0.004549326816011176
9.8,14.602762859095385,23.968566199474775,-30.784531893571224,-0.0046877154354462
9.850000000000001,14.683639687775976,23.919343801708674,-31.87538470544914,-0.0048329242469093685
9.9,14.762540725013316,23.869208450058583,-33.00031669213686,-0.004985141946625842
9.950000000000001,14.839433543089282,23.81816886480632,-34.160953507023834,-0.005144532545196199
10.0,14.914285714285853,23.766233766233825,-35.356038616352976,-0.005285266577159645
10.05,14.98707982734473,23.713412517444844,-36.571729044710565,-0.0053222591785374125
10.100000000000001,15.057858536849182,23.659717052832136,-37.79178662009086,-0.005322801639847371
10.15,15.126679513842674,23.605159949610446,-39.01061623259358,-0.005311496297764599
10.200000000000001,15.193600429368502,23.54975378499458,-40.22547429249404,-0.005288113876271366
10.25,15.258678954470184,23.49351113619933,-41.433576830761936,-0.005252531916747407
10.3,15.32197276019113,23.4364445804395,-42.63212432321226,-0.005204737346293092
10.350000000000001,15.383539517574519,23.378566694929816,-43.81832680570008,-0.005144826440311719
10.4,15.443436897663958,23.319890056885114,-44.9894286823739,-0.005073002192005014
10.450000000000001,15.501722571502796,23.260427243520184,-46.14273264228351,-0.004989569191038802
10.5,15.558454210134386,23.20019083204975,-47.27562213973213,-0.004894926257372889
10.55,15.613689484602077,23.139193399688637,-48.385581957736555,-0.004789557138993992
10.600000000000001,15.667486065949419,23.077447523651642,-49.47021645463458,-0.004674019665155999
10.65,15.719901625219762,23.01496578115355,-50.52726518849207,-0.004548933784616542
